codigo;nombre;precio_compra;precio_unitario;id_proveedor
01348100N;Selector aea ø22mm a palanca 8100 n;11;39861.63;2
01348200N;Selector aea ø22mm a palanca 8200 n;13;44191.18;2
013483211171754UVT.240;Bob. 0 tension p/td100-ts800;1;30475;2
01348700N;Selector aea ø22mm a palanca 8700 n;2;6494.96;2
01349000R;Selector aea ø22mm luminoso 9000 r;3;12563.15;2
01349000V;Selector aea ø22mm luminoso 9000 v;3;12563.15;2
0134A1X;Caja estanca aea para 1 bot.ø22 a1x gris;1;1090.57;2
0134AT20-02R2G2;Variad at20-02r2g2 ent 1x220v/ sal. 3x220v 3hp;1;118319.42;2
0134ATS4-100GA4P;Transferencia motorizada ats4-100ga 4p;1;161388.37;2
0134CI-224VCA;Campana alarma aea ci-2 24 vca;3;70832.12;2
0134EPF-32X-132A;Base f10x38 epf-32x-1 32a c/led;3;3928.47;2
0134ESR4011-A-3P3;Arranque suave esr4011-a-3p3  7.5hp;2;200075.65;2
0134GT3A-2EAD24;Multitimer gt3a-2ead24 24vca/cc.;1;39490.1;2
0134GT3A-2EAF20;Multitimer gt3a-2eaf20 110/220vca;5;196993.35;2
0134KMSR-DS0404;Rele estado solido 40 a kmsr-ds0404;3;42429.96;2
0134KMSR-DS0604;Rele estado solido 60 a kmsr-ds0604;4;97877.86;2
0134M-100;Micro aea m-100 normal abierto y cerrado;14;29436.08;2
0134MICRONM-200;Micro aea nm-200 normal cerrado;178;343161.47;2
0134MICRONM-300;Micro aea nm-300 normal abierto;237;459899.52;2
0134MICRONM-500;Micro aea nm-500 normal abierto anticipado;6;12111.14;2
0134NZ2400 02R2G;Variad. Nz2400 02r2g ent3x380v/sal 3x380v 3hp;0;0;2
0134NZ2400-3R7G/5R5P;Variad.nz2400 3r7g/5r5p ent3x380v/sal 3x380v 5.5hp;1;159352.47;2
0134NZ2400-5R5G;Variad. Nz2400-5r5g ent 3x380v/sal. 3x380v 7.5hp;4;777818.71;2
0134NZ2400-7R5G/11P;Variad. Nz2400-07r5g/11p ent 3x380v 10hp;1;275206.61;2
0134QT011-L;Botonera aea doble qt011 marcha-parada c/led;-4;-12445.56;2
0134REDUCTORD.30AD.22;Reductor diam.30 a diam.22;5;4635.18;2
0134RH4B-UAC12;Rele izumi rh4b-12vca 4 invers.10a.;5;34507.41;2
0134RH4B-UAC220;Rele izumi rh4b-220vca 4 invers.10a.;10;85757.25;2
0134RH4B-UDC24;Rele izumi rh4b-24vcc 4 invers.10a.;5;38848.13;2
0134RM 010 R-V-N;Botonera rm 010 r-v-n;11;41007.55;2
0134RM065R;Bot.golpe de puño c/retencion rm 065r;5;35225.8;2
0134RM300N;Sel.a palanca rm 300n;1;4876.88;2
0134RM400N;Sel.a palanca rm 400n;1;4476.52;2
0134RP201N;Selec.a cerra.2pos 0-1 s/retorno c/ llave extr.;1;5677.01;2
0134RR2P-UAC220;Rele izumi rr2p-u 220vca 2 invers.10a.;2;11549.8;2
0134RR2P-UAC24;Rele izumi rr2p-u 24vca 2 invers.10a.;1;5862.79;2
0134RR2P-UDC24;Rele izumi rr2p-u 24vcc 2 invers.10a.;2;12931.83;2
0134RR3PA-UAC220;Rele izumi rr3pa-u 220vca 3 invers.10a.;1;7313.25;2
0134RU4S-A110;Rele izumi ru4s-u 110vca 4 invers.5a.con led;2;9457.51;2
0134RU4S-A220;Rele izumi ru4s-u 220vca 4 invers.5a.con led;4;18915.01;2
0134RU4S-A24;Rele izumi ru4s-u 24vca 4 invers.5a.con led;13;55398.76;2
0134RU4S-D110;Rele izumi ru4s-u 110vcc 4 invers.5a.con led;3;14070;2
0134RU4S-D12;Rele izumi ru4s-u 12vcc 4 invers.5a.con led;-4;-10609.47;2
0134RU4S-D24;Rele izumi ru4s-u 24vcc 4 invers.5a.con led;10;36903.19;2
0134RY2S-UAC220;Rele izumi ry2s-u 220vca 2 invers.5a.;10;65485.82;2
0134RY2S-UDC12;Rele izumi ry2s-u 12vcc 2 invers.5a.;1;4623.1;2
0134RY2S-ULAC220;Rele izumi ry2s-u 220vca 2 invers.5a. con led;1;9199.46;2
0134RY2S-ULDC24;Rele izumi ry2s-u 24vcc 2 invers.5a. con led;5;24531.72;2
0134SH4B-05;Zocalo din sh4b-05;0;0;2
0134SH4B-05C;Zocalo c/proteccion sh4b-05c;4;14960.25;2
0134SKS-100-24;Fuente switching 220v/24v 4.5a sks-100-24;3;28874.15;2
0134SKS-145-24;Fuente switching 220v/24v 6a sks-145-24;2;42475.34;2
0134SKS-201T-12;Fuente switching 220v/12v 16.5a sks-201t-12;32;497882.08;2
0134SKS-201T-24;Fuente switching 220v/24v 8.5a sks-201t-24;2;32674.7;2
0134SKS-250T-12;Fuente switching 220v/12v 20.8a sks-250t-12;1;17488.81;2
0134SKS-250T-24;Fuente switching 220v/24v 10.4a sks-250-24;4;64278.91;2
0134SKS-35-24;Fuente switching 220v/24v 1.5a sks-35-24;4;27746.29;2
0134SKS-350-12;Fuente switching 220v/12v 29.1a sks-350-12;3;56717.3;2
0134SKS-50-24;Fuente switching 220v/24v 2.1a sks-50-24;3;21028.85;2
0134SR2P-05B;Zocalo din sr2p-05b;3;8879.13;2
0134SR3P-05;Zocalo din sr3p-05;12;43667.88;2
0134SY4S-05B;Zocalo din sy4s-05;-3;-3636.07;2
0134SY80000110G-4;Sy8000 110g/132p-4 ent 3x380v/sal.3x380v 150hp;1;3242822.7;2
0134TS160NETS23160A4P;Int. Reg. Electronica ts160n ets23 160a 4p;1;144559.14;2
0143CP4813;Pisocanal 48x13 sin adhesivo;42;43056.83;2
0143CP7517;Pisocanal 75x17 sin adhesivo;28;58470.11;2
0143FDA;Accesorio unicanal tapa terminal;38;29496.65;2
0143FDC-100/50;Unicanal marfil 100x50 apto para armar 3 vias;82;302732.68;2
0143FDC/E;Accesorio unicanal para llaves de luz;197;154426.56;2
0143FDC/EFP;Accesorio unicanal bastidor plano p/face plate *;80;81374.93;2
0143FDC/SEP;Accesorio unicanal separador estetico;46;13924.28;2
0143FDCP-TAPA;Accesorio unicanal curva plana  tapa sola;1;1305.54;2
0143FDS-HT50;Separador plastico para unicanal en tira de 1mt;6;4539.78;2
0143FDT2;Accesorio unicanal base t plana + tapa;4;6024.09;2
0143FH1;"Envoltura helic.ø1/4"" o 6.4mm. fh1";3099;497818.23;2
0143FH2;"Envoltura helic.ø1/2"" o 12.7mm fh2";45;14290.95;2
0143FH3;"Envoltura helic.ø5/8""  fh3";19;11129.21;2
0143FH4;"Envoltura helic.ø3/4"" o 19mm fh4";87;58454.51;2
0143FH5;"Envoltura helic.ø1"" o 25mm fh5";64;54084.24;2
0143FPPBCB;Faceplate para 2 cambre 6904;50;29696.88;2
0143HCPM-2-U;Conector helacon plus mini hcpm-2 precio x unidad;65;5365.58;2
0143HCPM-3;Conector helacon plus mini hcpm-3 caja x100 u;1;9053.9;2
0143HCPM-3-U;Conector helacon plus mini hcpm-3 precio x unidad;42;4043.38;2
0143HCPM-4;Conector helacon plus mini hcpm-4 caja x100 u;4;41906.83;2
0143HCPM-4-U;Conector helacon plus mini hcpm-4 precio x unidad;25;2911.15;2
0143HCPM-5-U;Conector helacon plus mini hcpm-5 precio x unidad;12;1673.98;2
0143HD4F;Cablecanal 50x50 industrial sin ranurar;18;20838.27;2
0143HTA4016-A;Cablecanal 40x16 c/adh;2;2766.02;2
0143HWPP25L2;Helawrap 25mm negro x pack 2mts + aplicador;0;0;2
0143LKCS-A/NA;Plaqueta portaprecinto autoadh.32x25mm natural;4;351.98;2
0143LKCS-A/NE;Plaqueta portaprecinto autoadh.32x25mm negra;6695;565737.99;2
0143MB2A-NE;Plaqueta portaprecinto autoadhesiva 13x13mm negra;10;1197.88;2
0143MC-95X22;Megacanal 95x22 c/tapa;2;5566.59;2
0143MCCD;Caja derivacion (tapa+base) p/megacanal;16;22666.17;2
0143MHG00-0;Marcad millenium mhg00 x100u 0.25mm2 num 0;5;3404.72;2
0143MHG00-1;Marcad millenium mhg00 x100u 0.25mm2 num 1;1;680.94;2
0143MHG00-2;Marcad millenium mhg00 x100u 0.25mm2 num 2;1;680.94;2
0143MHG00-9;Marcad millenium mhg00 x100u 0.25mm2 num 9;1;680.94;2
0143MHG2/5-T;Marcad millenium mhg2/5 x100u hasta 6mm2 letra T;1;670.3;2
0143PA-38-B/N;Plaqueta portaprecinto autoadhesiva 38x38mm;700;115499.98;2
0143PM-8H-304;Precinto acero inox.pm-8h 200mm x unidad;35;6725.25;2
0143RTT750HR;Speedy tie 750mm recuperable amarillo pack 5u;3;10356.28;2
0143T120I-NE;Precinto alt-6 300mmx7.6 x50u.negro;61;142329.97;2
0143T120L0K2-NE;Precinto alt-76 760mmx8 cada uno negro;35;10948.44;2
0143T120R-NA;Precinto alt-8 390mmx7.6 x50u.natural;7;27983.15;2
0143T120R-NE;Precinto alt-8 390mmx7.6 x50u.negro;68;226953.52;2
0143T150L0X2-NE;Precinto alt-81 817mmx9 cada uno negro;0;5438.37;2
0143T18L-NE;Precinto alt-1 largo x100u.negro;25;22616.57;2
0143T18R-NA;Precinto alt-1 104mmx2.5 x100u.natural;4;1834.55;2
0143T18R-NE;Precinto alt-1 104mmx2.5 x100u.negro;232;105203.18;2
0143T250R-NE;Precinto alt-54 535mmx13 cada uno negro;10;2338.61;2
0143T30R-HS-NA;Precinto alt-2 150mmx3.5 x100u.natural;53;44749.37;2
0143T30R-HS-NE;Precinto alt-2 150mmx3.5 x100u.negro;210;201773.86;2
0143T30R-UV;Precinto 150mmx3.6 con proteccion uv x100u.;400;311364;2
0143T50L-NA;Precinto alt-7 390mmx4.6 x100u.natural;26;100060.53;2
0143T50L-NE;Precinto alt-7 390mmx4.6 x100u.negro;110;468175.41;3
0143T50M-NA;Precinto alt-4 245mmx4.6 x100u.natural;7;15862.67;3
0143T50M-NE;Precinto alt-4 245mmx4.6 x100u.negro;362;779037.64;3
0143T50R-AM;Precinto alt-3 200mmx4.6 x100u.amarillo;1;1985.12;3
0143T50R-MULTI-RZVA;Precinto alt-3 200mmx4.6 x100u.multicolor;1;1774.03;3
0143T50R-NA;Precinto alt-3 200mmx4.6 x100u.natural;7;12400.64;3
0143T50R-NE;Precinto alt-3 200mmx4.6 x100u.negro;489;844363.12;3
0143T50R-VE;Precinto alt-3 200mmx4.6 x100u.verde;2;4295.71;3
0143T80I-NA;Precinto alt-5 300mmx5 x100u.natural;65;148557.51;3
0143T80I-NE;Precinto alt-5 300mmx5 x100u.negro;340;965996.65;3
01441001CH;Gab.tableplast 207x284x120 poli azul;8;95079.64;3
01441011CH;Gab.tableplast 207x284x160 poli azul;18;235561.76;3
01442001CH;Gab.tableplast 242x232x140 poli azul;9;106256.98;3
01442002CH;Gab.tableplast 242x232x140 poli beige;2;25632.6;3
01442401CH;Gab.tableplast 297x284x110 poli azul;4;69821.83;3
01442501CH;Gab.tableplast 297x284x140 poli azul;7;105737.95;3
01442511CH;Gab.tableplast 297x284x150 poli azul;11;181310.73;3
01442521CH;Gab.tableplast 297x284x170 poli azul;0;0;3
01442528CH;Gab.tableplast 293x276x170 poli gris;3;42802.23;3
01442901CH;Gab.tableplast 300x366x150 poli azul;5;103704.69;3
01442901CH/1;Gab.tableplast 300x366x175 poli azul;1;20059.22;3
01442911CH;Gab.tableplast 300x366x200 poli azul;3;77455.47;3
01443301CH;Gab.tableplast 380x366x150 poli azul;7;179666.43;3
01443308CH;Gab.tableplast 376x358x150 poli gris;4;82840.75;3
01443901CH;Gab.tableplast 380x463x150 poli azul;5;158182.2;3
01443911CH;Gab.tableplast 380x463x200 poli azul;5;144654.73;3
01444301CH;Gab.tableplast 480x463x150 poli azul;4;136387.58;3
01444311CH;Gab.tableplast 480x463x200 poli azul;5;199994.47;3
01444312CH;Gab.tableplast 480x463x200 poli beige;1;35600.43;3
0144M7850ACC;Gabinete 500x780x250 polip.ip65;1;76553.97;3
0145BB02015;Cable bafle 2x1.50;5;2581.99;3
01530/12A;Llave mini 0/12a int.bipolar 10a.tipo hh;46;103689.26;3
01530/12B;Llave mini 0/12b conm.bipolar 10atipo hh;21;59219.43;3
01530/202;Int.bipolar 16a.embutir;3;15246.41;3
01530/204;Int tetrapolar 16a embutir;2;13633.52;3
01530/204FM;Int tetrapolar 16a embutir 0/204fm;6;44656.3;3
01530/222;Conm.bipolar 16a.embutir;2;15133.89;3
01530/223;Conm.tripolar 16a.embutir;3;31845.63;3
01530/250;Inv.marcha monof.16a.embutir;2;19852.18;3
01530/260CD;Selector fase 16a.embutir frente y fij. din;1;5769.89;3
01530/323CD;Conmutadora 1-0-2;1;15552;3
01530/360CD;Int. selector de fase;12;219524.09;3
0153101;Conmut.tripolar emb.en panel;1;4146.95;3
0153104;Interrup.tripolar emb.en panel;5;17566.12;3
0153105;Interrup.tripolar emb.caja rectangular;2;6479.07;3
0153106;Interrup.tripolar exterior;3;14689;3
015312A;Llave 12a int.bipolar 10a.tipo hh;8;19857.09;3
015312B;Llave 12b conm.bipolar 10a.tipo hh;6;15799.47;3
0153202;Int.bipolar 15a p/embutir;6;46518.84;3
0153203;Int.tripolar 15a p/embutir;3;26841.06;3
0153203C;Int.tripolar 15a con caja;2;19761.65;3
0153221;Conmut.unipolar 15a p/embutir;1;5861.09;3
0153223R;Conmut.tripolar 15a p/embutir con retorno;5;68115.88;3
0153233;Selector amp.3 trafo p/embutir;1;14215.13;3
0153243;Selector volt.(o-rs-rt-st)1(o-rs-rt-st)2 p/embutir;1;18259.09;3
0153251;Inv.marcha trif.p/motores 15a p/embutir;3;33991.1;3
0153251C;Inv.marcha trifasica 15a con caja;1;16148.22;3
0153260;Selector unip.fase 3x380v 15a  p/embutir;1;10034.48;3
0153303;Int.tripolar 30a p/embutir;5;70839.48;3
0153303C;Int.tripolar 30a con caja;3;70904.51;3
0153322;Conmut.bipolar 30a p/embutir;1;18034.7;3
0153323;Conmut.tripolar 30a p/embutir;2;42559.81;3
0153324;Conmut.tetrapolar 30a p/embutir;1;19617.01;3
0153350;Inv.marcha monof.p/motores 30a  p/embutir;0;0;3
0153351C;Inv.marcha trifasica 30a con caja;4;83381.21;3
0153355C;Arrancador est.triang.30a con caja;2;53902.7;3
0153360;Selector unip.fase 3x380v 30a p/embutir;14;219158.84;3
01533FPL12VAM;Ojo de buey led 22.5mm ambar 12v;6;8652.84;3
01533FPL12VVE;Ojo de buey led 22.5mm verde 12v;1;1442.14;3
01533FPL220ACRJ;Ojo de buey led 22.5mm rojo 220v;6;12162.03;3
01533FPL380VRJ;Ojo de buey led 22.5mm rojo 380v;4;7104;3
01533FPL380VVE;Ojo de buey led 22.5mm verde 380v;20;35308.41;3
0153423;Conmut.tripolar 45a p/embutir;3;86486;3
0153424;Conmut.tetrapolar 45a  p/embutir;1;44295.5;3
0153460;Selector unip.fase 3x380v 45a p/embutir;2;30447.21;3
0153461;Selector bip.fase 3x380v+n 45a p/embutir;1;20685.11;3
0153603C;Int.tripolar 60a con caja;1;30548.95;3
0153622;Conmut.bipolar 60a p/embutir;2;39404.55;3
0153624;Conmut.tetrapolar 60a  p/embutir;1;51687.24;3
0153655;Arrancador est.triang.60a  p/embutir;1;36226.42;3
0153660;Selector unip.fase 60a p/embutir;7;134375.93;3
0153824;Conmut.tetrapolar 80a p/embutir;1;75648.39;3
0153D;Accesorio fijacion para riel din 16a.;7;3094.47;3
0153D32;Accesorio fijacion para riel din 32a.;4;6724.73;3
0153ICF99-02+FU99;Secuencimetro con funda;1;20160.01;3
0153IT316CH;Interruptor it316ch con posic 1-0-1;5;50551.39;3
0153IT316CH-010;Interruptor it316ch con posic 0-1-0;1;13550.1;3
0153SEL10121;Selector corte rapido 10a.12 vias 1 polo;1;5883.34;3
0153SEL1061;Selector corte rapido 10a. 6 vias 1 polo;10;42516.1;3
0153VE-01;Voltimetro portatil enchufable de 60v - 300v;5;26794.07;3
015410066/2;Modulo dimmer 300w. para luz blanco;1;8703.77;3
015410067/2;Modulo dimmer 150w. para ventilador blanco;2;14266.3;3
015415080;Bastidor rectangular 3 modulos;1533;202439.15;3
015415081;Bastidor mignon 1 modulos;95;11793.5;3
01542000/2;Tapa bastidor verona 2000 blanco;140;26877.23;3
01542000/8;Tapa bastidor verona 2000 gris;3;619.85;3
015420011;Toma telefonico usa rj11 verona blanco;13;12381.09;3
015420018;Modulo verona toma c/n puro 10a. blanco c.post.;11;2711.02;3
015420028;Modulo verona toma c/n doble blanco;227;162870.59;3
015420051;Modulo verona punto blanco;33;8897.64;3
015420053;Modulo verona combinacion blanco;9;2965.24;3
015420059;Modulo verona toma c/n 20a. blanco;182;92015.33;3
015420060;Modulo verona toma schuko blanco;17;18813.03;3
015420067;Modulo verona toma c/n combinado blanco;719;167864.35;3
015420068;Modulo verona toma c/n puro 10a. blanco;373;102339.06;3
015480092;Tapon ciego negro;10;275.42;5
015716303163;Termica conextube 1x63a 3ka;3;6729.89;5
015716303263;Termica conextube 2x63a 3ka;2;10620.35;5
015716303350;Termica conextube 3x50a 3ka;1;9938.16;5
015716303363;Termica conextube 3x63a 3ka;2;16108.56;5
015716303450;Termica conextube 4x50a 3ka;9;100124.16;5
015716453106;Termica conextube 1x6a 4.5ka;19;41410.13;5
015716453110;Termica conextube 1x10a 4.5ka;43;114246.06;5
015716453116;Termica conextube 1x16a 4.5ka;7;12830.23;5
015716453120;Termica conextube 1x20a 4.5ka;203;344345.71;5
015716453125;Termica conextube 1x25a 4.5ka;2;3713.23;5
015716453140;Termica conextube 1x40a 4.5ka;201;425885.5;5
015716453206;Termica conextube 2x6a 4.5ka;11;62544.54;5
015716453210;Termica conextube 2x10a 4.5ka;489;1731067.04;5
015716453216;Termica conextube 2x16a 4.5ka;565;2017870.27;5
015716453220;Termica conextube 2x20a 4.5ka;373;1399403.61;5
015716453225;Termica conextube 2x25a 4.5ka;252;964802.04;5
015716453232;Termica conextube 2x32a 4.5ka;124;431951.74;5
015716453240;Termica conextube 2x40a 4.5ka;51;223703.53;5
015716453250;Termica conextube 2x50a 3ka;4;20669.1;5
015716453310;Termica conextube 3x10a 4.5ka;9;51655.76;5
015716453316;Termica conextube 3x16a 4.5ka;15;80318.95;5
015716453320;Termica conextube 3x20a 4.5ka;4;22970.54;5
015716453325;Termica conextube 3x25a 4.5ka;5;34293.75;5
015716453332;Termica conextube 3x32a 4.5ka;3;13906.11;5
015716453340;Termica conextube 3x40a 4.5ka;15;96082.49;5
015716453410;Termica conextube 4x10a 4.5ka;9;61850.75;5
015716453416;Termica conextube 4x16a 4.5ka;16;121139.12;5
015716453420;Termica conextube 4x20a 4.5ka;23;157668.11;5
015716453425;Termica conextube 4x25a 4.5ka;33;264034.59;5
015716453432;Termica conextube 4x32a 4.5ka;32;232488.94;5
015716453440;Termica conextube 4x40a 4.5ka;57;501487.61;5
015716453463;Termica conextube 4x63a 4.5ka;30;335004.94;5
015720001065;"Prensa 1 1/4"" gas metal s/tuerca 23-31mm";20;42802.24;5
015720031067;"Prensa 2"" gas metal s/tuerca 40-49mm";9;81381.06;5
015720070301;"Prensa nylon hp01 1/2"" re c/tuerca-cable 3 a 6mm";306;51663.21;5
015720070302;"Prensa nylon hp02 5/8"" re c/tuerca-cable 4 a 8mm";897;169341.55;5
015720070303;"Prensa nylon hp03 3/4"" re c/tuerca-cable 6 a 12mm";2285;477836.64;5
015720070304;"Prensa nylon hp04 7/8"" re c/tuerca-cable 8 a 13mm";1677;430142.09;5
015720070305;"Prensa nylon hp05 1"" re c/tuerca-cable 13 a 17mm";363;131944.65;5
015720070306;"Prensa nylon hp06 1 1/4"" re c/tuerca-cable 18/24mm";165;76637.4;5
015720070307;"Prensa nylon hp07 1 1/2"" re c/tuerca-cable 25/30mm";128;102000.09;5
015720070308;"Prensa nylon hp08 2"" re c/tuerca-cable 37/42mm";21;30615.26;5
015720070309;"Prensa nylon hp09  1/4"" rg c/tuerca 3.5-6mm";21;4529.34;5
015720070310;"Prensa nylon hp10 3/8"" rg c/tuerca 4-8mm";14;3358.07;5
015720070311;"Prensa nylon hp11 1/2"" rg c/tuerca 6-12mm";38;9393.53;5
015720070313;"Prensa nylon hp13 3/4"" rg c/tuerca 13-17mm";28;9639.4;5
015720070315;"Prensa nylon hp15 1 1/4"" rg c/tuerca 23-31mm";60;61305.32;5
015720070320;Prensa nylon hp20 pg 7 c/tuerca 3-6mm;15;2685.94;5
015720070321;Prensa nylon hp21 pg 9 c/tuerca 4-7.5mm;21;4237.31;5
015720070322;Prensa nylon hp22 pg 11 c/tuerca 5-10mm;10;2005.21;5
015720070323;Prensa nylon hp23 pg 13.5 c/tuerca 7-12mm;130;32619.85;5
015720070324;Prensa nylon hp24 pg 16 c/tuerca 8-13mm;5;1445.97;5
015722032225;Diferencial conextube 2x25a 30ma;152;1956658.51;5
015722032240;Diferencial conextube 2x40a 30ma;247;3382050.17;5
015722032263;Diferencial conextube 2x63a 30ma;39;568908.84;5
015722032425;Diferencial conextube 4x25a 30ma;4;97694.87;5
015722032440;Diferencial conextube 4x40a 30ma;32;797995.15;5
015722032463;Diferencial conextube 4x63a 30ma;27;773949.2;5
015729002009;"Tuerca metalica para 1""   re";1;282.15;5
015729032015;"Tuerca aluminio para 2""   re";0;0;5
015729032017;"Tuerca al.para 2"" rg";9;6489.6;5
015729032018;"Tuerca al.para 2 1/2""rg";10;17961.1;5
015730001022;Conextube zm3- 3/4 re alum.con tuerca;20;18443;5
015730001023;Conextube zm4- 7/8 re alum.con tuerca//;24;21675.63;5
015730001024;"Conextube zm5- 1"" re alum.con tuerca";19;22548.27;5
015732834302;Piloto lum ojo de buey d22 24v verde;3;4144.72;5
015732834304;Piloto lum ojo de buey d22 220v verde;16;20029.52;5
015732834404;Piloto lum ojo de buey d22 220v rojo;13;16381.67;5
015732834504;Piloto lum ojo de buey d22 220v ambar;3;4144.72;5
015744000044;Caja pilar ip66 p/4 bocas din exterior;81;290877.33;5
015744000055;Caja pilar ip66 p/8 bocas din ip65;24;147728.55;5
015744001200;Gabinete din ip65. 12p ciego 440x270x112;3;48765.23;5
015744001228;CONEXTAB CXDIN CON PORTA ZUNCHO -MAX 32A;2;211916.9;5
015744001238;CONEXTAB CXDIN SOBREPONER MAX16A;6;314648.13;5
015746010412;Caja din 4 mod.embutir tapa fume luxury;1;4156.72;5
015746010422;Caja din 4 mod.exter. tapa fume luxury;2;6836.03;5
015746010812;Caja din 8 mod.embutir tapa fume luxury;4;16291.28;5
015746010822;Caja din 8 mod.exter. tapa fume luxury;45;219601.16;5
015746011212;Caja din 12 mod.embutir tapa fume luxury;20;158961.14;5
015746011222;Caja din 12 mod.exter. tapa fume luxury;13;114282.4;5
015746011812;Caja din 18 mod.embutir tapa fume luxury;2;23445.16;5
015746011822;Caja din 18 mod.exter. tapa fume luxury;2;24466.99;5
015746012412;Caja din 24 mod.embutir tapa fume luxury;8;95794.79;5
015746012422;Caja din 24 mod.exterior tapa fume luxury;1;13665;5
015746013612;Caja din 36 mod.embutir tapa fume luxury;10;186323.01;5
015746013622;Caja din 36 mod.exterior tapa fume luxury;1;22537.63;5
015746015412;Caja din 54 mod.embutir tapa fume luxury;8;262202.65;5
015746015422;Caja din 54 mod.exterior tapa fume luxury;5;185357.26;5
015748008500;Gab.argenpol 32x27x15 1 cierre tapa opaca;1;21736.57;5
015748008525;Gab.argenpol 64x52x23 3 cierres tapa opaca;1;62986.76;5
015749008009;Bandeja ch.p/caja conexp0l- k-464/e5436;1;21170.29;5
015749008138;Conexplan (porta plano);10;30831.44;5
015749008150;REPUESTO TAPA CIEGA P/MàDULO;1;107.74;5
015749008531;Bandeja chapa pbm-325 p/agp 3227;1;4654.45;5
015750001000;Caja estanca alum.100x100x60 inyectada;17;159918.63;5
015750001001;Caja estanca alum.100x100x100 inyectada;16;181716.88;5
015750001010;Caja estanca alum.150x150x75 inyectada;3;48269.27;5
015750001011;Caja estanca alum.150x150x100 inyectada;17;309923.68;5
015750001012;Caja estanca alum.200x200x100 inyectada;18;527516.86;5
015750001013;Caja estanca alum.200x150x100 inyectada;4;100744.59;5
015751001868;Caja estanca alum.300x300x100;3;498495.14;5
015751001869;Caja estanca alum.300x300x150;10;1614693.11;5
015762009008;Caja toma 60a.pvc vacia edenor;1;12526.25;5
015762019008;Caja toma 60a. s/bases borne largo edenor;2;28360.25;5
015762019045;Caja toma 200a.c/bases nh pvc edenor;1;94856.92;5
015762029008;Caja toma 60a.pvc vacia edesur;10;102908.73;5
015762029028;Caja toma 60a.pvc armada c/bases nh t00 edesur;1;19732.25;5
015762029029;Caja de toma y secc.edesur c/6 bases t3 640x520x23;4;796468.24;5
015762029045;Caja toma 200a.c/bases nh pvc edesur;3;202974.77;5
015762029302;Caja country e/s 500a 6 bnh t3 + 3 bnh t00 bl;2;341142.45;5
015763019032;Caja toma t3 c/bases nh edenor 640x520x230;1;287886.52;5
015763029031;Gab. med. t3 edesur 640x520x230;3;679744.82;5
015763029032;Caja toma t3 c/bases nh edesur 640x520x230;1;291278.93;5
015763029600;Gab.med.t2 520x420x200 edesur 10 a 100kw;1;66422.44;5
015763029601;Toma tar.2 pvc conextube edesur 30 a 100kw;2;253357.78;5
015764009022;Caja med monof.pvc edenor/edelap c/reset;9;42065.21;5
015764009036;Caja med. trifásico sin rst embutir;1;8425.87;5
015764009037;Caja med.trif.pvc edenor/edelap c/reset;12;152608.36;5
015764029012;Caja med.monof.pvc edesur c/reset;71;315308.41;5
015764029027;Caja med.trif.pvc edesur c/reset;20;181938.9;5
015764119007;CAJA MEDIDOR MONOFASICA ISLAS (EDENOR);1;41543.4;5
015766009240;Barras de acople para 2 columnas;9;71938.35;5
015766010600;Gab.pvc 6 med.mono edelap/edenor c/tm;1;233235.03;5
015766011200;Gab.pvc 12 med.mono edelap/edenor c/tm;1;410272.99;5
015766013200;Gab.pvc 2 med.trif.t1 10kw edelap/edenor c/tm;1;142014.55;5
015766020600;Gab.pvc 6 med.mono edesur 1.44 mt c/tm y dif;1;357022.08;5
015766020900;Gab.pvc 9 med.mono edesur 1.44 mt c/tm y dif;1;518893.94;5
015766023200;Gab.pvc 2 med.trif edesur 1.71 mt c/tm y dif;1;209060.09;5
015766023200-1;Gab 2 med.tri edesur cableado uno 1.71 mt c/tm y;1;158640.65;5
015766041200;Gab.pvc 12 med.mono edesur 1.71 mt c/tm + reserva;1;517004.59;5
015766049071;Gab.pvc 1 med.mon.+1 tri.edesur 1.71 mt c/tm +res;1;206466.67;5
015767009009;Conjunto tablero provisorio p/obra trif.;3;167028.46;5
015780021020;Caño metalico flexible fr 3/4'';0;0;5
0157KIT CJA MEDIDOR;Kit para caja de Medidor;3;1050.04;5
0157KIT TOMA PRIMARIA;Kit toma primaria 60 Amper;3;1300.31;5
0158C17;"Curva 5/8"" hierro";22;4517.12;5
0158C18;"Curva 3/4"" hierro";301;70940.51;5
0158C19;"Curva 7/8"" hierro";142;49830.23;5
0158C2;"Caño liviano acertubo 5/8"" el mt. (102)";138;58320.51;5
0158C20;"Curva 1"" hierro";82;40306.35;5
0158C21;"Curva 1 1/4"" hierro";17;13436.56;5
0158C22;"Curva 1 1/2"" hierro";14;19653.64;5
0158C23;"Curva 2"" hierro";13;34331.36;5
0158C27;"Curva pesada 1"" hierro";20;14880.97;5
0158C3;"Caño liviano acertubo 3/4"" el mt. (90)";1887;1065005.28;5
0158C32;"Union enchufe 3/4"" hierro";587;42660.2;5
0158C33;"Union enchufe 7/8"" hierro";346;28035.29;5
0158C34;"Union enchufe 1"" hierro";192;24665.93;5
0158C35;"Union enchufe 1 1/4"" hierro";20;5563.64;5
0158C36;"Union enchufe 1 1/2"" hierro";5;1952.5;5
0158C37;"Union enchufe 2"" hierro";45;42418.39;5
0158C4;"Caño liviano acertubo 7/8"" el mt. (60)";372;360387.62;5
